timestamp,device_id,raw_weight_kg
2025-08-17 06:00:00,farm_scale_01,0.024835707650561634
2025-08-17 06:00:10,farm_scale_01,-0.006913215058559233
2025-08-17 06:00:20,farm_scale_01,0.032384426905034625
2025-08-17 06:00:30,farm_scale_01,0.07615149282040128
2025-08-17 06:00:40,farm_scale_01,-0.011707668736166799
2025-08-17 06:00:50,farm_scale_01,-0.011706847847459028
2025-08-17 06:01:00,farm_scale_01,0.07896064077536957
2025-08-17 06:01:10,farm_scale_01,0.03837173645764544
2025-08-17 06:01:20,farm_scale_01,-0.023473719296747606
2025-08-17 06:01:30,farm_scale_01,0.027128002179298234
2025-08-17 06:01:40,farm_scale_01,-0.023170884640623113
2025-08-17 06:01:50,farm_scale_01,-0.023286487678512845
2025-08-17 06:02:00,farm_scale_01,0.012098113578301706
2025-08-17 06:02:10,farm_scale_01,-0.0956640122328899
2025-08-17 06:02:20,farm_scale_01,-0.08624589162565165
2025-08-17 06:02:30,farm_scale_01,-0.028114376462048635
2025-08-17 06:02:40,farm_scale_01,-0.05064155601672119
2025-08-17 06:02:50,farm_scale_01,0.015712366629763694
2025-08-17 06:03:00,farm_scale_01,-0.04540120377606055
2025-08-17 06:03:10,farm_scale_01,-0.07061518506676458
2025-08-17 06:03:20,farm_scale_01,0.07328243844607771
2025-08-17 06:03:30,farm_scale_01,-0.011288815024326784
2025-08-17 06:03:40,farm_scale_01,0.003376410234396192
2025-08-17 06:03:50,farm_scale_01,-0.07123740931067284
2025-08-17 06:04:00,farm_scale_01,-0.027219136226259134
2025-08-17 06:04:10,farm_scale_01,0.005546129485493305
2025-08-17 06:04:20,farm_scale_01,-0.057549678871115145
2025-08-17 06:04:30,farm_scale_01,0.0187849009172836
2025-08-17 06:04:40,farm_scale_01,-0.03003193449594025
2025-08-17 06:04:50,farm_scale_01,-0.01458468748966384
2025-08-17 06:05:00,farm_scale_01,-0.030085330611469847
2025-08-17 06:05:10,farm_scale_01,0.09261390922544689
2025-08-17 06:05:20,farm_scale_01,-0.0006748612368966961
2025-08-17 06:05:30,farm_scale_01,-0.05288554644779502
2025-08-17 06:05:40,farm_scale_01,0.04112724560515946
2025-08-17 06:05:50,farm_scale_01,-0.06104218249855112
2025-08-17 06:06:00,farm_scale_01,0.010443179750237772
2025-08-17 06:06:10,farm_scale_01,-0.09798350619398878
2025-08-17 06:06:20,farm_scale_01,-0.06640930244492153
2025-08-17 06:06:30,farm_scale_01,0.009843061793456176
2025-08-17 06:06:40,farm_scale_01,0.03692332899977052
2025-08-17 06:06:50,farm_scale_01,0.008568414059498526
2025-08-17 06:07:00,farm_scale_01,-0.005782414119412027
2025-08-17 06:07:10,farm_scale_01,-0.01505518477946444
2025-08-17 06:07:20,farm_scale_01,-0.07392609951837137
2025-08-17 06:07:30,farm_scale_01,-0.03599221041973543
2025-08-17 06:07:40,farm_scale_01,-0.023031938547989378
2025-08-17 06:07:50,farm_scale_01,0.05285611131094579
2025-08-17 06:08:00,farm_scale_01,0.01718091447842307
2025-08-17 06:08:10,farm_scale_01,-0.0881520077681367
2025-08-17 06:08:20,farm_scale_01,0.01620419846973975
2025-08-17 06:08:30,farm_scale_01,-0.019254114020815827
2025-08-17 06:08:40,farm_scale_01,-0.03384610001529794
2025-08-17 06:08:50,farm_scale_01,0.030583814442043396
2025-08-17 06:09:00,farm_scale_01,0.05154997612479755
2025-08-17 06:09:10,farm_scale_01,0.04656400595580993
2025-08-17 06:09:20,farm_scale_01,-0.04196087616113193
2025-08-17 06:09:30,farm_scale_01,-0.01546061879256073
2025-08-17 06:09:40,farm_scale_01,0.016563171570178198
2025-08-17 06:09:50,farm_scale_01,0.04877725635611796
2025-08-17 06:10:00,farm_scale_01,-0.0239587118922645
2025-08-17 06:10:10,farm_scale_01,-0.009282948833190856
2025-08-17 06:10:20,farm_scale_01,-0.05531674870030141
2025-08-17 06:10:30,farm_scale_01,-0.05981033120403354
2025-08-17 06:10:40,farm_scale_01,0.040626291119709904
2025-08-17 06:10:50,farm_scale_01,0.06781200142854114
2025-08-17 06:11:00,farm_scale_01,-0.0036005060790166923
2025-08-17 06:11:10,farm_scale_01,0.05017664489460121
2025-08-17 06:11:20,farm_scale_01,0.018081801252381707
2025-08-17 06:11:30,farm_scale_01,-0.032255987730256216
2025-08-17 06:11:40,farm_scale_01,0.018069780275420697
2025-08-17 06:11:50,farm_scale_01,0.07690182832329846
2025-08-17 06:12:00,farm_scale_01,-0.001791301955497577
2025-08-17 06:12:10,farm_scale_01,0.07823218279070032
2025-08-17 06:12:20,farm_scale_01,-0.13098725520448723
2025-08-17 06:12:30,farm_scale_01,0.04109512521876119
2025-08-17 06:12:40,farm_scale_01,0.004352353411908562
2025-08-17 06:12:50,farm_scale_01,-0.014950367523293373
2025-08-17 06:13:00,farm_scale_01,0.004588038826775115
2025-08-17 06:13:10,farm_scale_01,-0.09937844573004465
2025-08-17 06:13:20,farm_scale_01,-0.010983594391875597
2025-08-17 06:13:30,farm_scale_01,0.017855628575587323
2025-08-17 06:13:40,farm_scale_01,0.07389470223707581
2025-08-17 06:13:50,farm_scale_01,-0.02591351091368237
2025-08-17 06:14:00,farm_scale_01,-0.040424680144659386
2025-08-17 06:14:10,farm_scale_01,-0.02508785217922683
2025-08-17 06:14:20,farm_scale_01,0.04577010588510371
2025-08-17 06:14:30,farm_scale_01,0.016437555482984225
2025-08-17 06:14:40,farm_scale_01,-0.02648801018835194
2025-08-17 06:14:50,farm_scale_01,0.025663371655667806
2025-08-17 06:15:00,farm_scale_01,0.004853877467402019
2025-08-17 06:15:10,farm_scale_01,0.04843224952664446
2025-08-17 06:15:20,farm_scale_01,-0.03510265469386762
2025-08-17 06:15:30,farm_scale_01,-0.016383107329888413
2025-08-17 06:15:40,farm_scale_01,-0.019605407656607884
2025-08-17 06:15:50,farm_scale_01,-0.07317574740660593
2025-08-17 06:16:00,farm_scale_01,0.014806013853228803
2025-08-17 06:16:10,farm_scale_01,0.013052763608994468
2025-08-17 06:16:20,farm_scale_01,0.0002556728321230445
2025-08-17 06:16:30,farm_scale_01,-0.011729356668757346
2025-08-17 06:16:40,farm_scale_01,-0.07076853710252072
2025-08-17 06:16:50,farm_scale_01,-0.021032266138267953
2025-08-17 06:17:00,farm_scale_01,-0.017135725826338474
2025-08-17 06:17:10,farm_scale_01,-0.04011386346108095
2025-08-17 06:17:20,farm_scale_01,-0.008064285583300457
2025-08-17 06:17:30,farm_scale_01,0.020202542840726923
2025-08-17 06:17:40,farm_scale_01,0.09430929506052652
2025-08-17 06:17:50,farm_scale_01,0.008728890641591948
2025-08-17 06:18:00,farm_scale_01,0.01287751953613822
2025-08-17 06:18:10,farm_scale_01,-0.003722295788308361
2025-08-17 06:18:20,farm_scale_01,-0.09593856076495208
2025-08-17 06:18:30,farm_scale_01,-0.001325693772460844
2025-08-17 06:18:40,farm_scale_01,0.003011510497051322
2025-08-17 06:18:50,farm_scale_01,0.12316210562426431
2025-08-17 06:19:00,farm_scale_01,-0.009618048239056126
2025-08-17 06:19:10,farm_scale_01,0.015077367116680625
2025-08-17 06:19:20,farm_scale_01,-0.0017355884852621657
2025-08-17 06:19:30,farm_scale_01,-0.05843390188097661
2025-08-17 06:19:40,farm_scale_01,0.05714114072575103
2025-08-17 06:19:50,farm_scale_01,0.03759665163433871
2025-08-17 06:20:00,farm_scale_01,0.03955159735215235
2025-08-17 06:20:10,farm_scale_01,-0.045469372739736946
2025-08-17 06:20:20,farm_scale_01,0.07013971554680497
2025-08-17 06:20:30,farm_scale_01,-0.07009255313961404
2025-08-17 06:20:40,farm_scale_01,0.029342854690013517
2025-08-17 06:20:50,farm_scale_01,0.10952278129049893
2025-08-17 06:21:00,farm_scale_01,-0.04952681625653442
2025-08-17 06:21:10,farm_scale_01,-0.028314886480138596
2025-08-17 06:21:20,farm_scale_01,0.004982568254382061
2025-08-17 06:21:30,farm_scale_01,-0.02517378270580996
2025-08-17 06:21:40,farm_scale_01,-0.07753317155330663
2025-08-17 06:21:50,farm_scale_01,0.0034281487403013664
2025-08-17 06:22:00,farm_scale_01,-0.053115185686305244
2025-08-17 06:22:10,farm_scale_01,0.02367962153175908
2025-08-17 06:22:20,farm_scale_01,-0.04597121171169016
2025-08-17 06:22:30,farm_scale_01,0.07749672025087698
2025-08-17 06:22:40,farm_scale_01,-0.03916266461681186
2025-08-17 06:22:50,farm_scale_01,-0.01610307581028378
2025-08-17 06:23:00,farm_scale_01,0.04067586086848349
2025-08-17 06:23:10,farm_scale_01,-0.061543215821697764
2025-08-17 06:23:20,farm_scale_01,0.011372996730206471
2025-08-17 06:23:30,farm_scale_01,0.06535713771412141
2025-08-17 06:23:40,farm_scale_01,-0.08037416172806139
