timestamp,raw_weight_kg,raw_weight_kg_ref,cluster_label
2025-08-17 06:00:00,0.0248357076505616,0.0543680305689949,1
2025-08-17 06:00:10,-0.0069132150585592,-0.0151337700105873,1
2025-08-17 06:00:20,0.0323844269050346,0.0708929874962708,1
2025-08-17 06:00:30,0.0761514928204012,0.1667037938997703,1
2025-08-17 06:00:40,-0.0117076687361667,-0.0256293438743705,1
2025-08-17 06:00:50,-0.011706847847459,-0.0256275468608534,1
2025-08-17 06:01:00,0.0789606407753695,0.1728533203814565,1
2025-08-17 06:01:10,0.0383717364576454,0.0839998509431442,1
2025-08-17 06:01:20,-0.0234737192967476,-0.0513864918306332,1
2025-08-17 06:01:30,0.0271280021792982,0.0593861094079392,1
2025-08-17 06:01:40,-0.0231708846406231,-0.0507235542540929,1
2025-08-17 06:01:50,-0.0232864876785128,-0.0509766217159219,1
2025-08-17 06:02:00,0.0120981135783017,0.026484069554483,1
2025-08-17 06:02:10,-0.0956640122328899,-0.2094187938837672,1
2025-08-17 06:02:20,-0.0862458916256516,-0.1888015166842897,1
2025-08-17 06:02:30,-0.0281143764620486,-0.061545388616391,1
2025-08-17 06:02:40,-0.0506415560167211,-0.1108598033250042,1
2025-08-17 06:02:50,0.0157123666297636,0.0343960575336748,1
2025-08-17 06:03:00,-0.0454012037760605,-0.0993881096321493,1
2025-08-17 06:03:10,-0.0706151850667645,-0.1545842218133161,1
2025-08-17 06:03:20,0.0732824384460777,0.1604231258341755,1
2025-08-17 06:03:30,-0.0112888150243267,-0.0247124281283141,1
2025-08-17 06:03:40,0.0033764102343961,0.0073913245162944,1
2025-08-17 06:03:50,-0.0712374093106728,-0.1559463374892433,1
2025-08-17 06:04:00,-0.0272191362262591,-0.0595856116214763,1
2025-08-17 06:04:10,0.0055461294854933,0.0121410729120128,1
2025-08-17 06:04:20,-0.0575496788711151,-0.1259824259539419,1
2025-08-17 06:04:30,0.0187849009172836,0.0411221649761737,1
2025-08-17 06:04:40,-0.0300319344959402,-0.0657431290339902,1
2025-08-17 06:04:50,-0.0145846874896638,-0.0319274468210834,1
2025-08-17 06:05:00,-0.0300853306114698,-0.0658600188638362,1
2025-08-17 06:05:10,0.0926139092254468,0.2027417909217236,1
2025-08-17 06:05:20,-0.0006748612368966,-0.0014773437050261,1
2025-08-17 06:05:30,-0.052885546447795,-0.1157721393079251,1
2025-08-17 06:05:40,0.0411272456051594,0.0900319563163044,1
2025-08-17 06:05:50,-0.0610421824985511,-0.1336278913721368,1
2025-08-17 06:06:00,0.0104431797502377,0.0228612417204707,1
2025-08-17 06:06:10,-0.0979835061939887,-0.2144964152004591,1
2025-08-17 06:06:20,-0.0664093024449215,-0.1453770931833898,1
2025-08-17 06:06:30,0.0098430617934561,0.0215475190805375,1
2025-08-17 06:06:40,0.0369233289997705,0.0808291315074803,1
2025-08-17 06:06:50,0.0085684140594985,0.0187571783364943,1
2025-08-17 06:07:00,-0.005782414119412,-0.0126583253447046,1
2025-08-17 06:07:10,-0.0150551847794644,-0.0329574159040835,1
2025-08-17 06:07:20,-0.0739260995183713,-0.1618321690290345,1
2025-08-17 06:07:30,-0.0359922104197354,-0.0787908129648813,1
2025-08-17 06:07:40,-0.0230319385479893,-0.050419386339168,1
2025-08-17 06:07:50,0.0528561113109457,0.1157077026330157,1
2025-08-17 06:08:00,0.017180914478423,0.0376108664471684,1
2025-08-17 06:08:10,-0.0881520077681367,-0.1929742095731247,1
2025-08-17 06:08:20,0.0162041984697397,0.0354727302376241,1
2025-08-17 06:08:30,-0.0192541140208158,-0.0421493228375538,1
2025-08-17 06:08:40,-0.0338461000152979,-0.0740927468692991,1
2025-08-17 06:08:50,0.0305838144420433,0.066951253489404,1
2025-08-17 06:09:00,0.0515499761247975,0.1128484324754311,1
2025-08-17 06:09:10,0.0465640059558099,0.1019336084495699,1
2025-08-17 06:09:20,-0.0419608761611319,-0.0918568631072866,1
2025-08-17 06:09:30,-0.0154606187925607,-0.0338449544887645,1
2025-08-17 06:09:40,0.0165631715701781,0.0362585608961534,1
2025-08-17 06:09:50,0.0487772563561179,0.1067786512046961,1
2025-08-17 06:10:00,-0.0239587118922645,-0.0524481926941559,1
2025-08-17 06:10:10,-0.0092829488331908,-0.0203213716731732,1
2025-08-17 06:10:20,-0.0553167487003014,-0.1210943020682315,1
2025-08-17 06:10:30,-0.0598103312040335,-0.1309312366289298,1
2025-08-17 06:10:40,0.0406262911197099,0.0889353131619476,1
2025-08-17 06:10:50,0.0678120014285411,0.148447751861352,1
2025-08-17 06:11:00,-0.0036005060790166,-0.0078818943805453,1
2025-08-17 06:11:10,0.0501766448946012,0.1098420629628241,1
2025-08-17 06:11:20,0.0180818012523817,0.0395830043203841,1
2025-08-17 06:11:30,-0.0322559877302562,-0.0706118203526219,1
2025-08-17 06:11:40,0.0180697802754206,0.0395566891111667,1
2025-08-17 06:11:50,0.0769018283232984,0.1683463588764761,1
2025-08-17 06:12:00,-0.0017913019554975,-0.0039213523063269,1
2025-08-17 06:12:10,0.0782321827907003,0.1712586476410633,1
2025-08-17 06:12:20,-0.1309872552044872,-0.28674516528001,1
2025-08-17 06:12:30,0.0410951252187611,0.0899616413418265,1
2025-08-17 06:12:40,0.0043523534119085,0.0095277689154293,1
2025-08-17 06:12:50,-0.0149503675232933,-0.0327279596764677,1
2025-08-17 06:13:00,0.0045880388267751,0.01004370959328,1
2025-08-17 06:13:10,-0.0993784457300446,-0.2175500876145999,1
2025-08-17 06:13:20,-0.0109835943918755,-0.0240442673934208,1
2025-08-17 06:13:30,0.0178556285755873,0.0390878880475224,1
2025-08-17 06:13:40,0.0738947022370758,0.1617634370092638,1
2025-08-17 06:13:50,-0.0259135109136823,-0.0567274576318829,1
2025-08-17 06:14:00,-0.0404246801446593,-0.088493965091306,1
2025-08-17 06:14:10,-0.0250878521792268,-0.0549200020141075,1
2025-08-17 06:14:20,0.0457701058851037,0.1001956759565569,1
2025-08-17 06:14:30,0.0164375554829842,0.0359835737943318,1
2025-08-17 06:14:40,-0.0264880101883519,-0.0579850982260858,1
2025-08-17 06:14:50,0.0256633716556678,0.0561798759395234,1
2025-08-17 06:15:00,0.004853877467402,0.010625658919765,1
2025-08-17 06:15:10,0.0484322495266444,0.106023394212818,1
2025-08-17 06:15:20,-0.0351026546938676,-0.0768434799725109,1
2025-08-17 06:15:30,-0.0163831073298884,-0.0358643809412998,1
2025-08-17 06:15:40,-0.0196054076566078,-0.0429183423234553,1
2025-08-17 06:15:50,-0.0731757474066059,-0.160189567693733,1
2025-08-17 06:16:00,0.0148060138532288,0.0324119539939544,1
2025-08-17 06:16:10,0.0130527636089944,0.02857390096906,1
2025-08-17 06:16:20,0.000255672832123,0.0005596952802032,1
2025-08-17 06:16:30,-0.0117293566687573,-0.0256768210873678,1
2025-08-17 06:16:40,-0.0707685371025207,-0.154919925884451,1
2025-08-17 06:16:50,-0.0210322661382679,-0.0460418887365478,1
2025-08-17 06:17:00,-0.0171357258263384,-0.0375119436360097,1
2025-08-17 06:17:10,-0.0401138634610809,-0.087813553999667,1
2025-08-17 06:17:20,-0.0080642855833004,-0.0176535869756088,1
2025-08-17 06:17:30,0.0202025428407269,0.0442255353537805,1
2025-08-17 06:17:40,0.0943092950605265,0.2064531725422819,1
2025-08-17 06:17:50,0.0087288906415919,0.0191084788044987,1
2025-08-17 06:18:00,0.0128775195361382,0.0281902728782426,1
2025-08-17 06:18:10,-0.0037222957883083,-0.0081485051303143,1
2025-08-17 06:18:20,-0.095938560764952,-0.2100198100977541,1
2025-08-17 06:18:30,-0.0013256937724608,-0.0029020860029589,1
2025-08-17 06:18:40,0.0030115104970513,0.0065925198132549,1
2025-08-17 06:18:50,0.1231621056242643,0.2696150726903231,1
2025-08-17 06:19:00,-0.0096180482390561,-0.021054940251048,1
2025-08-17 06:19:10,0.0150773671166806,0.0330059754218887,1
2025-08-17 06:19:20,-0.0017355884852621,-0.0037993895382237,1
2025-08-17 06:19:30,-0.0584339018809766,-0.1279180850584197,1
2025-08-17 06:19:40,0.057141140725751,0.125088092090447,1
2025-08-17 06:19:50,0.0375966516343387,0.0823031070468152,1
2025-08-17 06:20:00,0.0395515973521523,0.0865826931187028,1
2025-08-17 06:20:10,-0.0454693727397369,-0.0995373388126969,1
2025-08-17 06:20:20,0.0701397155468049,0.1535433679846471,1
2025-08-17 06:20:30,-0.070092553139614,-0.1534401244116457,1
2025-08-17 06:20:40,0.0293428546900135,0.0642346593547599,1
2025-08-17 06:20:50,0.1095227812904989,0.2397571273177932,1
2025-08-17 06:21:00,-0.0495268162565344,-0.1084195183042979,1
2025-08-17 06:21:10,-0.0283148864801385,-0.0619843265740399,1
2025-08-17 06:21:20,0.004982568254382,0.010907376869538,1
2025-08-17 06:21:30,-0.0251737827058099,-0.055108113162854,1
2025-08-17 06:21:40,-0.0775331715533066,-0.1697284369920492,1
2025-08-17 06:21:50,0.0034281487403013,0.0075045856607009,1
2025-08-17 06:22:00,-0.0531151856863052,-0.1162748442565751,1
2025-08-17 06:22:10,0.023679621531759,0.0518372339300665,1
2025-08-17 06:22:20,-0.0459712117116901,-0.1006359182029745,1
2025-08-17 06:22:30,0.0774967202508769,0.1696486411773834,1
2025-08-17 06:22:40,-0.0391626646168118,-0.085731277602713,1
2025-08-17 06:22:50,-0.0161030758102837,-0.0352513618788934,1
2025-08-17 06:23:00,0.0406758608684834,0.0890438266641411,1
2025-08-17 06:23:10,-0.0615432158216977,-0.134724707110677,1
2025-08-17 06:23:20,0.0113729967302064,0.0248967109207762,1
2025-08-17 06:23:30,0.0653571377141214,0.1430737916204699,1
2025-08-17 06:23:40,-0.0803741617280613,-0.1759476695116342,1
2025-08-17 06:23:50,0.0092316929266152,0.0202091669905141,1
2025-08-17 06:24:00,0.0129941397124211,0.028445566965221,1
2025-08-17 06:24:10,0.0390911435888655,0.0855747103935792,1
2025-08-17 06:24:20,-0.0618475355439041,-0.1353908956563169,1
2025-08-17 06:24:30,-0.0660228306542138,-0.144531064939424,1
2025-08-17 06:24:40,0.0260970782808448,0.0571293063075793,1
2025-08-17 06:24:50,0.0148492336616593,0.0325065667949664,1
2025-08-17 06:25:00,0.0125246425172938,0.0274177871968373,1
2025-08-17 06:25:10,0.0173224104748487,0.0379206163752679,1
2025-08-17 06:25:20,-0.0340012360789245,-0.0744323563689871,1
2025-08-17 06:25:30,0.0116126848580501,0.0254214139670909,1
2025-08-17 06:25:40,0.014653623664934,0.0320783555101827,1
2025-08-17 06:25:50,-0.0357175709013183,-0.0781895975719945,1
2025-08-17 06:26:00,0.0932887255572378,0.2042190363246521,1
2025-08-17 06:26:10,0.0236916460455893,0.0518635568818705,1
2025-08-17 06:26:20,-0.0595651748601324,-0.1303945630705625,1
2025-08-17 06:26:30,0.0328276804316914,0.071863317056683,1
2025-08-17 06:26:40,-0.048734083511366,-0.1066841412122189,1
2025-08-17 06:26:50,0.0393542301871226,0.0861506352038397,1
2025-08-17 06:27:00,0.0579297789503702,0.1268145058374298,1
